Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
1999-01-22,76.38538360595703,77.18390495420901,75.89848034482779,76.11271777972466,7522300
1999-01-25,77.16442108154297,77.28127785248927,75.97637724358887,76.83332689719511,5700300
1999-01-26,78.56668853759766,78.56668853759766,77.04755078203677,77.35916878317747,6047000
1999-01-27,77.65133666992188,78.91728522360759,77.37867082758957,78.76147617084627,7399400
1999-01-28,78.95621490478516,79.1315000390089,78.02136085559184,78.06031310764156,5961700
1999-01-29,79.55996704101562,79.9592275855299,78.15768610418499,79.36520579978915,6456800
1999-02-01,79.09255981445312,80.20269916668751,79.09255981445312,80.20269916668751,9426800
1999-02-02,78.60565185546875,79.28731632894284,77.75844029557953,79.19967375378188,9194500
1999-02-03,79.40418243408203,79.73527664585035,78.31351914825701,78.33299527836104,10290700
1999-02-04,78.21610260009766,79.46257435468088,77.76815181329431,79.38466987001944,7761100
1999-02-05,77.32024383544922,78.31352656482149,76.79438827284038,78.31352656482149,7516100
1999-02-08,77.47603607177734,77.96293926478751,76.87227611244474,77.96293926478751,8528400
1999-02-09,75.74269104003906,77.59292391450646,75.73295297227871,77.51501937242362,8985700
1999-02-10,76.22956085205078,76.65803564478077,75.61606285336923,76.11270409039716,6936700
1999-02-11,77.982421875,78.58618188452172,76.3464270104895,76.69699733859889,9181800
1999-02-12,77.04754638671875,78.21611382433329,76.42431041999099,77.78763909720796,10676600
1999-02-16,76.58014678955078,78.29404631078182,76.58014678955078,77.74871464493557,6915500
1999-02-17,76.50226593017578,78.12852336530045,76.19064773901417,76.77493184744219,7858100
1999-02-18,77.10599517822266,77.51499388970097,76.17114098055792,76.7749009832164,9048900
1999-02-19,77.4371109008789,78.37196535843479,76.89177913397131,77.28130182461959,5312200
1999-02-22,79.5015869140625,79.59896759377105,77.45659264018289,77.55397331989144,10695800
1999-02-23,79.46256256103516,80.08579834582758,78.89775513106702,79.52099091585944,7770700
1999-02-24,78.06035614013672,80.3001118677105,77.90454704604463,79.67687549134214,7271000
1999-02-25,77.32024383544922,78.07981298143979,76.46329402971628,77.61238581467636,11633000
1999-02-26,77.0086441040039,77.80716570447537,76.54121682567914,77.74873729468477,9621300
1999-03-01,77.22283172607422,77.47602133829086,76.26850164925767,77.0670227339409,7607200
1999-03-02,76.54119873046875,78.09928928986761,76.22958061858898,77.59290985806298,9651500
1999-03-03,76.95020294189453,77.00863134200227,75.89849173995519,76.71648934146357,7881400
1999-03-04,77.92398071289062,78.20638454201757,76.82357958560287,77.32022080234337,8256400
1999-03-05,79.49180603027344,79.85211435112608,78.87830807855137,79.46259184209619,10703100
1999-03-08,80.00794219970703,80.27086995523187,79.30680151830745,79.9495138095904,4802200
1999-03-09,79.81318664550781,80.98175453197204,79.6184253310971,79.85213890838995,7893400
1999-03-10,80.51429748535156,80.55324973377215,79.63787189588837,80.06634662851482,3950000
1999-03-11,81.41022491455078,81.76079526107277,80.31956161426015,80.82594100368081,6583700
1999-03-12,80.63115692138672,81.66339153897934,80.53377629708552,81.6439154141191,5286500
1999-03-15,81.78026580810547,81.79974193713812,80.70907871130962,80.98174451776674,5394400
1999-03-16,81.46866607666016,82.05295007912245,81.31285700933687,81.72185581106048,4547500
1999-03-17,81.1180648803711,81.60496803091354,80.78697073800222,81.44915902273995,4524100
1999-03-18,82.4229736328125,82.50087814475278,80.86488339400697,80.88435952199204,3506300
1999-03-19,81.02195739746094,82.8571535409215,81.02195739746094,82.66191990863845,5526700
1999-03-22,81.17816925048828,81.58816000427863,80.85603365822445,81.25626272740072,4603800
1999-03-23,78.83538818359375,80.9243893068341,78.53277587134865,80.78772568194921,9713800
1999-03-24,79.28440856933594,79.45035722061378,78.48395036905453,79.24536182785879,6280900
1999-03-25,80.90485382080078,80.90485382080078,79.81154498538456,80.00677870599459,6639600
1999-03-26,80.31912231445312,80.67054287878472,79.79199146795574,80.3581690438233,6159700
1999-03-29,81.9395751953125,82.11528550666772,80.69007964789769,80.69007964789769,5863900
1999-03-30,81.51004791259766,81.97860866706527,80.94387033428261,81.17815071151641,5401400
1999-03-31,80.20198822021484,82.22265661865502,80.16294148787783,81.93956780921171,7413600
1999-04-01,80.80722045898438,81.02197750780023,80.04580910409179,81.02197750780023,7683600
1999-04-05,82.72048950195312,82.83762968062004,81.3733774472836,81.80289143572895,5791100
1999-04-06,82.52530670166016,83.08172289304821,81.93960544756746,82.58387682706942,5381300
1999-04-07,83.18904876708984,83.32571230648661,82.07621708914473,82.89619832552535,6248600
1999-04-08,84.24332427978516,84.30189437777805,82.64240826797928,83.20858588191062,5909100
1999-04-09,84.2628402709961,84.65330755677458,83.46238233515021,83.98951317095116,4365800
1999-04-12,85.16093444824219,85.21950455446519,83.22812094288318,83.38430789281118,8213200
1999-04-13,84.61429595947266,85.25856724850418,84.02859478762582,85.12190364173992,10071400
1999-04-14,83.18904876708984,85.00472150478976,82.89619832552535,85.00472150478976,11551700
1999-04-15,82.87667846679688,83.44285601109301,81.84194019618668,83.36476255670733,11150000
1999-04-16,82.17383575439453,83.03286373567117,81.95907875907537,83.03286373567117,6476200
1999-04-19,80.90485382080078,84.04811672262244,80.20201242660464,82.8962377710232,12487200
1999-04-20,81.92008972167969,81.95913647559851,80.59250008843989,81.10010788938452,9049600
1999-04-21,84.2628402709961,84.73140101393027,81.47099917767996,81.88098982774736,5772200
1999-04-22,85.06329345703125,85.19995699942262,83.96022343630088,84.41902247147192,6897400
1999-04-23,84.8485336303711,85.43423450678875,84.34092620414246,84.8875803554656,4593100
1999-04-26,85.33663940429688,85.47330297689584,84.63379817378791,85.27806930175446,3606500
1999-04-27,85.74662780761719,85.90281474351448,84.86807629319487,85.66853433966854,5147200
1999-04-28,84.57521057128906,85.74661237975567,84.34093020959574,85.23900492942015,5544300
1999-04-29,83.93095397949219,85.00473915485205,83.59905674347186,84.69236528565645,9824300
1999-04-30,83.2476577758789,84.73143404017694,82.15434894955405,84.39953671789975,10991900
1999-05-03,84.77046203613281,84.86807887403715,83.1500225269207,83.36477957031025,10709700
1999-05-04,83.55998992919922,84.8485318299766,83.16952268653941,84.4190178630508,10509300
1999-05-05,84.22382354736328,84.38001051731666,82.36910327916682,83.67716915252643,10032300
1999-05-06,83.70642852783203,84.41903135961415,82.70097521723532,83.98951732401945,13507200
1999-05-07,84.34095001220703,84.41904348444055,83.36478160928797,84.02857612327293,8680700
1999-05-10,83.92122650146484,84.7900166792746,83.42338044451769,84.24336218537184,5580100
1999-05-11,84.77046203613281,85.51235000420583,84.16523764112588,84.53618162516238,7000600
1999-05-12,85.43425750732422,85.727108024374,82.15433171636663,84.80950973761801,13865800
1999-05-13,85.80522155761719,86.21521237734642,85.4733242273602,85.746651440513,4485700
1999-05-14,83.57954406738281,84.88760981195526,83.40383374348501,84.06762830043223,8370100
1999-05-17,83.8333511352539,84.01882315103987,82.70099567045541,83.48193047376472,6268100
1999-05-18,83.67720031738281,84.33123349765168,82.8572184197323,84.04814450917709,8218600
1999-05-19,84.28233337402344,84.34090344586083,83.24759543822931,84.00900637211555,5052400
1999-05-20,83.77474212646484,84.711863455309,83.75521876544725,84.4190130400452,4670400
1999-05-21,83.30620574951172,84.14571051802098,82.8376449484833,83.79428991724966,6418200
1999-05-24,81.92008972167969,83.61862351714827,81.46129036313359,83.61862351714827,7952000
1999-05-25,80.59246826171875,82.68146877140961,80.2410476152287,82.07624432467675,15406400
1999-05-26,81.49054718017578,81.84196784362646,80.02629441579792,80.7877058532744,12575900
1999-05-27,80.31912231445312,81.39290737213298,79.96770175012153,81.11958026654175,14515400
1999-05-28,81.34410095214844,81.68575984250307,80.33864764624764,80.59245139336824,8748000
1999-06-01,81.06101989746094,81.31482366881617,80.20199174825855,81.29530030178886,6705300
1999-06-02,81.13911437988281,81.33434805259668,79.9774740272353,81.06102091079727,6981900
1999-06-03,81.58812713623047,81.76383738849802,81.08051974079089,81.64669722031965,6076600
1999-06-04,83.2281494140625,83.31600460345102,81.80294300842642,82.13484039056085,9787200
1999-06-07,83.44286346435547,83.83333077116107,83.0328727922096,83.36477000299435,5299100
1999-06-08,82.62287902832031,83.58928557650127,82.21288837151626,83.3257201542701,4895700
1999-06-09,82.5447769165039,83.15000115595794,82.34954329087358,82.72048717957121,7409700
1999-06-10,81.78338623046875,82.1348068444932,80.96340479774501,82.1152834770474,7040700
1999-06-11,81.1000747680664,82.60337417999253,80.65103728138718,81.97862637243881,12824800
1999-06-14,81.17816925048828,81.68577685041919,80.93412713513689,81.64673011196297,6823500
1999-06-15,81.72482299804688,82.25195396339501,81.26602382450314,81.51006593809024,5700900
1999-06-16,83.28665924072266,83.63807974384807,82.70095840218029,82.70095840218029,7865800
1999-06-17,84.06764221191406,84.69239013360037,82.85719311364683,83.01338009406841,8162800
1999-06-18,84.16474914550781,84.39973681180518,83.5772799797644,84.00809070130957,2875100
1999-06-21,84.36056518554688,84.7522112634742,83.7535137647595,84.26265366606503,4646400
1999-06-22,83.77310943603516,84.71306017304536,83.65561559390888,83.96893250624561,5862400
1999-06-23,83.36186218261719,83.73392593208153,82.79397540711898,83.3422798800138,9629200
1999-06-24,82.7352294921875,83.30311627450074,81.87360816729844,83.26395166882396,9176900
1999-06-25,82.52961730957031,83.35207404868574,82.24567391154237,83.08771295397005,4087000
1999-06-28,83.53811645507812,83.73393951287248,83.02897650481276,83.14647033948938,5028900
1999-06-29,84.32142639160156,84.713072589426,83.20523472780192,83.34231089704046,6956200
1999-06-30,85.84881591796875,86.1621327643847,83.8710033249681,84.360560897493,16856100
1999-07-01,86.49505615234375,86.7887907781724,85.26137072386341,85.84883997552072,9939500
1999-07-02,87.35668182373047,87.41542875165497,86.41673097693848,86.55380714209565,3772800
1999-07-06,87.33708190917969,88.19870334505501,86.84752427515963,87.25875268773648,11221100
1999-07-07,87.45458221435547,87.55249374840648,86.79857493621375,87.14126530539227,3230700
1999-07-08,87.52315521240234,88.12041580843731,86.94547693099148,87.14130007723246,7101500
1999-07-09,88.0420150756836,88.10076197186399,87.45454611387966,87.72869829605483,2976800
1999-07-12,87.6504135131836,88.31621200725156,87.4154258093949,88.31621200725156,4436300
1999-07-13,87.33708190917969,87.67977225299374,86.88668888588123,87.33708190917969,6477600
1999-07-14,87.82665252685547,87.86581714336688,86.94544865534856,87.72874098557692,4382500
1999-07-15,88.38471984863281,88.59033401910155,87.92453575282182,88.21827028206287,3348600
1999-07-16,88.86449432373047,89.07989966475317,88.19869599693301,88.51201285660241,2281500
1999-07-19,88.27706146240234,89.13868318031399,88.08123834469515,89.09951855677255,4287000
1999-07-20,86.46566772460938,87.98329636205864,86.18172430211887,87.80705561706452,7060100
1999-07-21,86.36776733398438,87.04335694355755,86.04465925984069,86.5342169479372,4793700
1999-07-22,85.23199462890625,86.47547117317635,84.88930424269009,86.12298963306829,7804100
1999-07-23,85.0655746459961,85.84886723021337,84.67392835388746,85.63346176955362,4603000
1999-07-26,84.43889617919922,85.30051756878288,84.36056696196434,84.5172253964341,4333400
1999-07-27,85.14385223388672,85.97610009955834,84.83053539033976,85.22218144477347,5908500
1999-07-28,85.41801452636719,86.04464828722087,84.9676215107536,85.37884991631383,3955500
1999-07-29,84.22347259521484,84.75219469706808,83.53809209281249,84.55637169638169,7760600
1999-07-30,83.18558502197266,84.81091542612137,83.06809125781733,84.47801642768127,5994300
1999-08-02,83.38140869140625,84.43885257805161,83.02892739585779,83.18558574943489,6065500
1999-08-03,82.98980712890625,83.87101083839204,82.3240087706281,83.79268161977109,5445400
1999-08-04,81.85404205322266,83.89060195119757,81.73654821295487,83.16605660287958,6497900
1999-08-05,82.59815979003906,82.67648900747864,80.73784087584899,82.0106906592422,10322000
1999-08-06,81.69738006591797,82.71565997086229,81.14907550171718,82.22610232425444,7537700
1999-08-09,81.52113342285156,82.58836901534384,81.30572807390816,81.83445029404196,5565900
1999-08-10,80.62034606933594,81.560296667181,79.58248395088202,81.38405593008505,9793300
1999-08-11,81.59944152832031,81.79526452214878,80.60074425979516,81.26654243881194,8003400
1999-08-12,81.55052947998047,82.59818305836417,81.40366215590798,81.89321990281626,7036800
1999-08-13,83.44021606445312,83.49896298963345,82.16736601887945,82.48068295317451,5857700
1999-08-16,83.81229400634766,83.94937018813374,82.87234304552881,83.42064777267314,3927000
1999-08-17,84.36056518554688,84.49764131282143,83.42061459852128,84.24307136216868,4808000
1999-08-18,83.75349426269531,84.20388714743741,83.49892437131933,84.09618450108604,4355500
1999-08-19,83.0681381225586,83.48915768164277,82.5198335804955,82.95064429211651,6448100
1999-08-20,83.91019439697266,84.04727056051496,83.1464843429512,83.38147205188088,3663700
1999-08-23,85.51593017578125,85.56488594070899,84.38015642945761,84.4780679593131,5637800
1999-08-24,85.82926177978516,86.45589567824584,84.83056400411347,85.26137480930518,9279500
1999-08-25,86.71043395996094,86.96500388802767,85.3200905066734,85.96630647791972,6005300
1999-08-26,85.67256927490234,86.73980470929828,85.5354931640625,86.65168435232981,4322300
1999-08-27,84.63471221923828,85.88797959129549,84.63471221923828,85.77048577516513,6247400
1999-08-30,83.0681381225586,84.90887479948469,82.71565663123232,84.81096327411629,4652000
1999-08-31,82.75480651855469,83.81225080440464,82.01067905814175,83.30311096306947,11453700
1999-09-01,83.77310943603516,83.80248289656672,82.91148792710912,83.30313406753005,6863900
1999-09-02,82.7842025756836,83.13668410054754,81.87362530311842,82.79399372915205,10896300
1999-09-03,85.20259857177734,85.53549771581784,84.39972416556202,84.51721798110572,9160800
1999-09-07,84.88928985595703,85.61383512116359,84.7326314202367,85.26135364079283,4560800
1999-09-08,84.47803497314453,85.26132690613613,83.98847751502478,84.49761727146932,6159600
1999-09-09,84.43889617919922,84.75221304813873,83.77309783270275,84.43889617919922,6177800
1999-09-10,85.14385223388672,85.44737792607285,84.55638315223617,85.37883986654694,2934500
1999-09-13,84.5661849975586,84.88929303332557,84.2822415721876,84.67388767614759,2320500
1999-09-14,84.00811004638672,84.3214270069327,83.57729922563603,84.00811004638672,3736000
1999-09-15,82.67650604248047,84.86972458268839,82.63734142569105,84.86972458268839,6984500
1999-09-16,82.99958801269531,83.22478448836974,81.65820030976512,83.02896146604415,15377600
1999-09-17,84.04835510253906,84.16617989941177,83.04684432912096,83.34140632130276,8542300
1999-09-20,83.93050384521484,84.2054282845768,83.63594194589845,84.16615336466795,2803900
1999-09-21,82.16315460205078,83.24321519074887,81.79004276231872,83.10575293400548,9335200
1999-09-22,82.07473754882812,82.85041696817942,81.5347075733304,82.47730534874462,13009100
1999-09-23,80.35647583007812,82.83079546707467,80.19937617058628,82.83079546707467,12204100
1999-09-24,80.27789306640625,80.67064205401097,79.37457039491537,80.27789306640625,13792900
1999-09-27,80.80815124511719,81.5347372951948,80.61177663698811,80.90633854918174,6970300
1999-09-28,80.65106964111328,80.94563161934964,78.90333523691092,80.39578259330844,11063400
1999-09-29,79.68878173828125,81.14195321404094,79.64950683353099,80.70992926178806,7580300
1999-09-30,80.90633392333984,81.33835803652273,79.78699872100238,80.08156061635435,7498900
1999-10-01,80.7295913696289,80.7885037447466,79.57098132564737,80.39575457729524,11127100
1999-10-04,82.16315460205078,82.24170446304701,80.90635682611119,81.18128133959799,6341600
1999-10-05,82.08458709716797,82.92899792137328,80.86706451343007,82.14349948025206,11976000
1999-10-06,83.34136199951172,83.45918673372402,82.12383974598444,82.16311465738855,10308200
1999-10-07,82.87004089355469,83.57698910970824,82.63439148817018,83.48862058268905,6535600
1999-10-08,84.12687683105469,84.12687683105469,82.46751149673534,82.79152957976811,9674300
1999-10-11,83.98938751220703,84.28394931082362,83.77337552655487,83.95011260572483,4282000
1999-10-12,82.69328308105469,83.77334258460681,82.437996289306,83.65551791149204,8686100
1999-10-13,80.55281829833984,82.516563259294,80.55281829833984,82.12381426710317,10469300
1999-10-14,80.53324127197266,81.18127759530235,79.64955537652307,80.73943464757755,10562200
1999-10-15,78.47127532958984,79.649522706911,78.2356258541256,79.17822375598254,14238700
1999-10-18,79.04077911376953,79.13896641701645,77.56796956506575,78.51056767623616,9758800
1999-10-19,79.80662536621094,80.59212364737444,79.13895182722197,79.92445010838546,14392900
1999-10-20,80.59213256835938,81.35799347726922,79.88518403705797,80.2779332211143,9759400
1999-10-21,81.06343078613281,81.06343078613281,79.57098390150439,79.94409562266151,9105400
1999-10-22,81.7507095336914,82.45765777851796,81.41687286252332,81.5346975699944,8309600
1999-10-25,81.33831787109375,81.98635372086345,80.90629397124728,81.25976807112166,8114300
1999-10-26,80.31722259521484,82.12386916703875,80.31722259521484,81.80966976324329,6256300
1999-10-27,81.77035522460938,81.8881799439532,80.59210803117121,80.67065784406708,5433300
1999-10-28,84.55885314941406,84.74540890996201,83.06640706503053,83.22350665286038,10509700
1999-10-29,86.0905990600586,86.5226230516921,85.28546343928706,85.3640132559477,10988600
1999-11-01,85.18727111816406,86.09059395620822,85.18727111816406,85.77639470819287,4006500
1999-11-02,84.57852935791016,86.24771324354339,84.57852935791016,85.44257748694383,6516900
1999-11-03,85.14800262451172,85.69785134994675,84.91235317075385,85.46220189618887,7222300
1999-11-04,85.7960433959961,86.31643596866579,85.31492573447127,85.93350558500318,7907500
1999-11-05,86.64049530029297,87.41617516528879,85.95318402751187,87.11179445877144,7431500
1999-11-08,86.7190170288086,86.95466653160426,85.93351868615635,86.0906183546868,4649200
1999-11-09,85.9040756225586,87.15105443202995,85.63896989141114,87.03322966263109,4533700
1999-11-10,86.54228210449219,86.96448747441426,85.51131550351968,85.61932152838347,6405600
1999-11-11,87.03321075439453,87.03321075439453,86.38517466348861,86.83683618139274,4794100
1999-11-12,87.81868743896484,87.96596833247831,86.169141431614,87.50448819946945,11802900
1999-11-15,88.02490997314453,88.13291599765147,87.60270460461746,87.87762903063509,2187500
1999-11-16,88.76131439208984,89.86101209252281,88.03472841144664,88.32929029549118,7544800
1999-11-17,88.99694061279297,89.82171367231135,88.8005660748124,89.3896896887541,9459000
1999-11-18,89.62535858154297,89.86100807825167,88.9969599236531,89.50753383318862,4491000
1999-11-19,89.54678344726562,89.84134523492109,89.23258420709978,89.48787108973453,4832100
1999-11-22,89.52717590332031,89.8610127075222,88.91841467212862,89.5075384442496,4155400
1999-11-23,88.74165344238281,89.76280103676297,88.21144219145465,89.76280103676297,5918000
1999-11-24,89.21292877197266,89.50749050025344,87.97576951319338,88.44706827844263,4459700
1999-11-26,88.87911987304688,89.78244278823914,88.76129514497832,89.52715587742394,1693900
1999-11-29,88.56491088867188,89.18349064321582,88.2507116482686,88.52563598362147,7348600
1999-11-30,87.52415466308594,89.42898818391146,87.3474175322877,88.44711523503231,7682000
1999-12-01,88.23108673095703,88.28999909690248,87.3474012417754,87.54377579492687,6980200
1999-12-02,88.76131439208984,88.83986422783505,88.21146554187335,88.36856521336378,6698300
1999-12-03,90.39124298095703,91.33384121321554,89.88066893848367,89.88066893848367,10045400
1999-12-06,89.72351837158203,90.31264193278743,89.38968168689897,90.19481722054635,3138900
1999-12-07,88.99694061279297,90.05736311788803,88.8398409824085,90.03772566408996,10714200
1999-12-08,88.42745208740234,89.27186257813258,88.28998991449276,88.82020115285827,4611400
1999-12-09,88.85945892333984,89.37003260997119,87.58302470676149,89.11474576665552,6474700
1999-12-10,89.15404510498047,89.74316875104863,88.52564654917444,89.40933201827667,5127300
1999-12-13,89.31119537353516,89.68430722755828,88.7809837915023,88.87917112150838,4210800
1999-12-14,88.44708251953125,89.53696108965424,88.36853271267553,88.99693116752123,5739000
1999-12-15,88.91841888427734,89.36026173429859,87.99545826423294,88.21147032424334,6879100
1999-12-16,89.31119537353516,89.64503229555585,88.70243392749742,89.3504703055376,5854900
1999-12-17,89.88473510742188,90.27844835800191,89.49102185684184,90.08159173271189,4775400
1999-12-20,89.23509216308594,90.19968945317886,88.88075030141916,89.80597627354909,4608700
1999-12-21,90.59336853027344,90.75085374284237,89.03820205615531,89.19568726872424,7981300
1999-12-22,90.82966613769531,90.82966613769531,90.06192513653144,90.47532413715814,5377500
1999-12-23,92.27652740478516,92.27652740478516,91.34145859374999,91.35130142333983,5721700
1999-12-27,92.14859008789062,92.4635607013079,91.38084921768602,92.28638973126068,2691000
1999-12-28,92.08952331542969,92.2863799279039,91.64659593736275,91.8926667029555,4084500
1999-12-29,92.48323059082031,92.48323059082031,91.53831891173148,92.16826003112403,3001000
1999-12-30,92.37496185302734,92.95568883750563,92.08951977591092,92.68008959063458,3641300
1999-12-31,92.52259063720703,92.91630378885473,92.12887748555934,92.50290497962466,3172700
2000-01-03,91.6170883178711,93.3887982337732,90.63280503125881,93.3887982337732,8164300
2000-01-04,88.0342788696289,90.75090017642871,87.96537905387673,90.4162439284896,8089800
2000-01-05,88.19180297851562,89.15640082359315,86.45946399143764,88.15243163790022,12177900
2000-01-06,86.77434539794922,89.13662340333804,86.77434539794922,87.95548440064363,6227200
2000-01-07,91.81394958496094,91.81394958496095,88.23115824180853,88.38864357557347,8066500
2000-01-10,92.12886047363281,92.54225920652732,91.36111996968587,92.12886047363281,5741700
2000-01-11,91.02648162841797,92.03045017579022,90.39654057908635,91.85327925566571,7503700
2000-01-12,90.12094116210938,91.08553839167324,90.00282721563217,91.08553839167324,6907700
2000-01-13,91.34143829345703,91.81389400876802,90.25872727920269,91.00678216177842,5158300
2000-01-14,92.5816650390625,92.89663561967595,91.95172387783563,92.30606578102575,7437300
2000-01-18,91.85331726074219,92.36514457509693,91.45960394200775,91.55803227169136,6488500
2000-01-19,92.60131072998047,92.60131072998047,91.34142895134127,91.53828547925364,6157900
2000-01-20,91.18401336669922,92.58169578229413,90.5934433319408,92.58169578229413,5800100
2000-01-21,90.98711395263672,91.65642634432639,90.75088604968742,91.65642634432639,6244800
2000-01-24,88.40829467773438,91.87297066599561,87.81772490700803,91.75485671185035,7896900
2000-01-25,89.4122543334961,89.4122543334961,87.56180257053956,88.51655693759692,9942500
2000-01-26,88.70359802246094,89.16621110580044,88.25082777068185,88.82171200118592,5158100
2000-01-27,88.34922790527344,89.58942428629666,87.01060324004202,89.35319640419699,10922700
2000-01-28,85.59324645996094,88.23112480072331,85.37670420810731,87.83741161553489,11916200
2000-01-31,87.91615295410156,87.98505276049193,85.04204674467503,85.55387387786058,10768700
2000-02-01,88.78231811523438,89.25477391008262,87.26652244009622,88.03426310672464,8419900
2000-02-02,88.86105346679688,89.60910841401403,88.42796902367114,88.99885306233688,6205900
2000-02-03,90.19966125488281,90.2390325605375,88.1917246664939,88.74292294565949,7997500
2000-02-04,89.82567596435547,90.71153075690334,89.53039103350616,90.19970354343124,4925400
2000-02-07,89.68789672851562,89.94381039345652,89.09732673249817,89.80601072771911,5845800
2000-02-08,90.90838623046875,91.0658715249347,90.4753016706874,90.69184395057808,4936400
2000-02-09,88.99887084960938,91.00680821449771,88.98902801938932,91.00680821449771,8511500
2000-02-10,89.1760482788086,89.80598945870305,88.74296371763116,89.215419602552,6690600
2000-02-11,87.36498260498047,89.41229179626438,86.95158363366353,89.35323480036196,9849800
2000-02-14,87.87676239013672,88.05393328205233,87.12870751315975,88.05393328205233,8528800
2000-02-15,88.87091827392578,88.95950375010979,86.80392382963247,87.71930708353379,11078300
2000-02-16,87.56179809570312,88.78230877059828,87.4338413313996,88.42796696175775,8845400
2000-02-17,87.10906982421875,88.46738074351164,87.06969849322475,88.46738074351164,7584200
2000-02-18,85.23887634277344,87.48304075456932,84.8057919826023,87.48304075456932,9409200
2000-02-22,85.02234649658203,85.88851534257638,84.11680633940611,85.1601460857175,16415400
2000-02-23,86.02632904052734,86.59721314628828,84.72707555845072,85.43575927594706,12119000
2000-02-24,84.2939682006836,86.32159050910732,83.84119817064723,86.10504832082906,17375000
2000-02-25,83.98886108398438,86.12475500818742,83.86090430511507,85.16015775209573,10559900
2000-02-28,85.75072479248047,86.10506663046593,83.60498810690187,84.0183869178849,13397800
2000-02-29,86.57756805419922,86.57756805419922,85.51454197986389,85.71139866029637,8242500
2000-03-01,87.20751190185547,87.56185393667113,86.43977082642152,86.69568451823284,6868000
2000-03-02,87.26652526855469,87.64055278493242,86.5184702357992,87.3649535623383,7600200
2000-03-03,88.90044403076172,89.27447158536413,88.01458929617706,88.46735949385366,12770300
2000-03-06,88.0342788696289,89.03824761344623,87.40433769703763,88.70359136550712,11967100
2000-03-07,86.33141326904297,88.29013533500347,85.17980280815162,88.19170709048285,20062000
2000-03-08,86.2231674194336,86.8334227139547,85.0617137943773,85.96725390882797,11808500
2000-03-09,88.74298095703125,88.74298095703125,85.75075977125735,86.45944373630907,5500900
2000-03-10,88.2705078125,89.45164752453167,87.89648023702331,88.30987913623439,7924600
2000-03-13,87.30590057373047,88.48704015308195,85.47513422573567,86.10507533472313,10540500
2000-03-14,86.06574249267578,88.25085169136905,85.77045746582533,87.73902431149496,8263900
2000-03-15,88.07366180419922,88.46737508897436,85.71138209554836,86.22320936575605,10300800
2000-03-16,92.18791961669922,92.50289008730934,88.74293009440105,89.21538580031623,25601400
2000-03-17,92.79721069335938,93.4682241267014,91.84989761099415,92.08672588158545,10272900
2000-03-20,92.32357025146484,93.0537908797898,91.43546408188041,92.75775548992833,12502300
2000-03-21,94.21817779541016,94.57342019179,91.25782449224478,91.90910221894117,13612600
2000-03-22,94.7905502319336,95.26420694764595,93.90244388997294,94.45504339163735,8260000
2000-03-23,96.40885925292969,96.92198726533013,94.19846166105084,94.19846166105084,11654500
2000-03-24,96.98116302490234,98.36266107369012,95.81675752663834,96.54697792385474,11462900
2000-03-27,95.95492553710938,97.11933125629683,95.8759827764865,96.86276728427248,8798600
2000-03-28,95.40229797363281,96.61604255894072,95.10626270892357,95.52071207951651,6334400
2000-03-29,95.50104522705078,96.30034101785375,94.51426030013354,95.71813791097257,6747500
2000-03-30,93.90240478515625,95.94504852102503,92.91562037169307,94.82998213381164,9491900
2000-03-31,94.96817779541016,96.19179105877579,93.74456453204452,94.49452104830088,9249100
2000-04-03,95.52073669433594,95.52073669433592,93.90241016356413,94.81025187594831,8508200
2000-04-04,94.81028747558594,96.62597158211256,89.29416021717081,95.83654370970969,19585500
2000-04-05,94.21817779541016,95.24443360717416,93.2313933610217,93.38927887052385,8387200
2000-04-06,95.03717803955078,95.79700180749238,94.09973313105142,94.88916042241931,6378500
2000-04-07,95.63917541503906,96.07336069343998,95.04710458085599,95.71811819293013,6023600
2000-04-10,95.26416778564453,96.69500519282482,94.92866108327122,95.83650274851665,9624200
2000-04-11,94.98786926269531,95.75756111834566,93.70504950327808,94.73130531081186,9006400
2000-04-12,92.38278198242188,95.46155019204755,92.30383920781608,94.96815785076139,10779200
2000-04-13,91.09992218017578,93.56688281113809,90.80388690446031,93.13269774008872,12225800
2000-04-14,85.88975524902344,90.1921372904497,84.31089945400463,90.07372310582329,29604000
2000-04-17,88.8895263671875,88.88952636718749,85.06080342863635,85.37657439264056,23918200
2000-04-18,91.23807525634766,91.23807525634766,88.2777223927413,88.7711145366757,11069200
2000-04-19,90.38944244384766,91.65252635572675,90.01446440750856,91.25781263326454,6553700
2000-04-20,90.82361602783203,90.9025587623195,89.91577458122615,90.66573055885709,8537600
2000-04-24,89.83690643310547,90.50792023335273,88.73170723269818,89.36324963293092,12893100
2000-04-25,93.5669174194336,93.5669174194336,91.2183700300827,91.33678418416763,14102000
2000-04-26,92.51105499267578,93.94189264322917,92.20515177083334,93.4485003499349,7711100
2000-04-27,92.20516967773438,93.05380458701147,90.31054290353435,90.31054290353435,15595300
2000-04-28,91.6328353881836,93.3794444624576,91.61309969242907,92.83671282920861,8743400
2000-05-01,92.87615203857422,93.77412588425103,92.10646017085122,92.56038101591862,7328300
2000-05-02,91.02099609375,92.91562220498157,91.02099609375,91.88936639473113,9411900
2000-05-03,88.8895263671875,90.94203763321491,88.27772012442932,90.94203763321491,12630700
